Date,Close,ticker,High,Low,Open,Volume,Daily_Change_USD,Daily_Return_Pct,EMA_20,SMA_50,SMA_200,RSI_14,ATR_14,OBV,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,Target_Forward_Return,Target_Direction
2023-05-26,404.1877746582031,SPY,404.90950419232723,399.5975853933837,399.6745569554337,93830000,5.167633056640625,0.01295080753542699,398.24378428918527,393.4878631591797,379.6965414428711,59.78524249155714,4.372046428511965,-1821282600.0,2.0192871628659645,0.09596517548606531,1.9233219873798992,390.6421532608197,397.78600158691404,404.92984991300835,3.591804788300688,0.9480619393825417,54.251629535659326,51.40384987437064,0.00038083948529288314,1
2023-05-30,404.3417053222656,SPY,406.6512337191027,402.955982410714,406.1219771957275,72216000,0.1539306640625,0.00038083948529288314,398.82453867328815,394.06890380859375,379.72253875732423,59.95888772521871,4.323703919931733,-1749066600.0,2.263643880378254,0.2722575143986836,1.9913863659795703,390.3570791975641,398.0106994628906,405.66431972821715,3.8459369437329105,0.9135955038203677,74.9892293987607,57.525949777921454,-0.005545278833438583,0
2023-05-31,402.0995178222656,SPY,403.41787217907637,400.5309545391423,402.51330230251745,110811800,-2.2421875,-0.005545278833438583,399.1364414493812,394.5329278564453,379.70353958129886,56.15524918721396,4.287064410159705,-1859878400.0,2.2504309795074846,0.20723569082233118,2.0431952886851534,390.59848852692886,398.3479858398438,406.0974831527587,3.89081787200531,0.7420500215007328,80.39354186180026,69.87813359874009,0.009500988805628996,1
2023-06-01,405.91986083984375,SPY,406.9784031486699,401.07946358730794,402.33044944585635,88865000,3.820343017578125,0.009500988805628996,399.78248139133007,394.97385498046873,379.69527923583985,60.72673893996455,4.402198349531294,-1771013400.0,2.5191897625122692,0.3807955790616928,2.1383941834505764,391.0595106905365,399.01197662353513,406.96444255653375,3.986078814121268,0.9343234082678977,79.84694856044335,78.40990660700142,0.014461271186275049,1
2023-06-02,411.78997802734375,SPY,412.5790465929496,407.9696222034908,408.49887873292437,91426200,5.8701171875,0.014461271186275049,400.92605249952186,395.6630584716797,379.7123776245117,66.50559080778754,4.563411735500907,-1679587200.0,3.1693185019033763,0.8247394547622395,2.3445790471411367,391.48691617309606,400.10852508544923,408.7301339978024,4.309635197356464,1.1774520313231307,84.23288882590974,81.4911264160511,-0.001916251146660275,0
2023-06-05,411.0008850097656,SPY,413.4258854781173,410.29839108056865,412.1363990044285,65460200,-0.789093017578125,-0.001916251146660275,401.8855603576403,396.3160791015625,379.7400238037109,65.1184680871683,4.460846211361462,-1745047400.0,3.5796134444468635,0.9880275178445812,2.5915859266022823,391.0948144465207,400.8047561645508,410.5146978825809,4.845222801719291,1.025035532720137,91.64802041035627,85.24261926556977,0.002177361396475508,1
2023-06-06,411.8957824707031,SPY,412.4250389550156,409.9326702630217,410.58706057707866,64022200,0.8948974609375,0.002177361396475508,402.83891484459866,396.93734375,379.7662519836426,65.98494630412483,4.320240674263782,-1681025200.0,3.931664112047713,1.0720625483563446,2.8596015636913683,390.85887945249925,401.5404357910156,412.221992129532,5.320289259274331,0.9847302374068561,91.61049080607215,89.16380001411271,-0.0034576570009885454,0
2023-06-07,410.4715881347656,SPY,413.4258744271593,410.0481711705742,412.2903604628489,85373300,-1.4241943359375,-0.0034576570009885454,403.56583611032886,397.51588256835936,379.81268188476565,63.29043005033739,4.252916573001015,-1766398500.0,4.049071051466001,0.9515755902197061,3.097495461246295,391.32171483061353,402.2919982910156,413.2622817514177,5.453890958311448,0.8728066769320395,87.87563241928505,90.37804787857114,0.006048400437371981,1
2023-06-08,412.95428466796875,SPY,413.4065695599131,409.769054880937,410.5388877591547,61952800,2.482696533203125,0.006048400437371981,404.4599740681993,398.1612030029297,379.91329376220705,65.9042476894087,4.20895929485638,-1704445700.0,4.292963151362926,0.9563741520933045,3.3365889992696216,391.4296281802664,403.07530822753904,414.7209882748117,5.778414013243693,0.9241476839621443,91.30338774975701,90.26317032503806,0.0017944548816755113,1
2023-06-09,413.6953125,SPY,415.7065283650919,412.70413856902655,413.75304850629004,85742800,0.74102783203125,0.0017944548816755113,405.33953010932316,398.71067993164064,380.0223626708984,66.66714153482879,4.12277575922845,-1618702900.0,4.494237379747801,0.9261187043825436,3.5681186753652576,391.8118899481023,403.9303146362305,416.0487393243587,6.000255117787699,0.9028988137928434,90.83744574422468,90.00548863775556,0.009071797749891308,1
2023-06-12,417.4482727050781,SPY,417.52527361997466,413.9551270818145,414.67685648093624,76104300,3.752960205078125,0.009071797749891308,406.49274368987125,399.28998779296876,380.1439241027832,70.29252312067688,4.101860427853179,-1542598600.0,4.900095923990079,1.0655817988998573,3.834514125090222,392.09562699697193,404.9989517211914,417.9022764454109,6.372028702485318,0.9824074899285214,95.91040519984017,92.68374623127393,0.006592979210019445,1
2023-06-13,420.20050048828125,SPY,420.8452289997208,418.2470206735575,418.9110140981565,95899700,2.752227783203125,0.006592979210019445,407.7982443373389,399.8148291015625,380.2514961242676,72.64244560350029,4.051510132623857,-1446698900.0,5.381785650201891,1.237817220089335,4.143968430112556,392.1328776078165,406.13687896728516,420.1408803267538,6.896197850871201,1.0021286830812515,95.92437214342658,94.22407436249712,0.0011909249168247094,1
2023-06-14,420.700927734375,SPY,422.5100677032549,417.2462527373111,420.53735216092747,100612100,0.50042724609375,0.0011909249168247094,409.0270713275328,400.3196545410156,380.4290458679199,73.05972888629998,4.1381033350038505,-1346086800.0,5.737767117432838,1.2750389498562251,4.462728167576613,393.0781799911896,407.43262481689453,421.7870696425995,7.046291313640393,0.9621670527347916,96.72381048738295,96.18619594354989,0.01239763903130875,1
